TransactionID,CustomerID,ProductID,TransactionDate,Quantity,TotalValue,Price
T00451,C0023,P012,04-10-2024 20:44,4,638.4,159.6
T00719,C0057,P012,07-04-2024 14:32,1,159.6,159.6
T00789,C0005,P012,04-11-2024 00:30,2,319.2,159.6
T00858,C0194,P012,18-08-2024 00:51,1,159.6,159.6
T00909,C0093,P012,01-01-2024 14:29,2,319.2,159.6
T00969,C0149,P012,30-07-2024 08:34,3,478.8,159.6
T00176,C0164,P075,20-10-2024 16:20,1,497.76,497.76
T00360,C0108,P075,29-05-2024 17:04,3,1493.28,497.76
T00367,C0161,P075,27-03-2024 07:31,2,995.52,497.76
T00643,C0137,P075,21-05-2024 09:00,3,1493.28,497.76
T00782,C0188,P075,27-08-2024 05:49,3,1493.28,497.76
T00805,C0038,P075,05-02-2024 18:18,3,1493.28,497.76
T00809,C0078,P075,09-12-2024 11:44,2,995.52,497.76
T00866,C0065,P075,10-12-2024 01:50,3,1493.28,497.76
T00876,C0044,P075,22-10-2024 02:45,2,995.52,497.76
T00928,C0082,P075,06-09-2024 18:39,4,1991.04,497.76
T00177,C0099,P005,14-06-2024 08:41,3,1287.93,429.31
T00183,C0030,P005,24-08-2024 01:19,3,1287.93,429.31
T00437,C0143,P005,11-09-2024 20:41,4,1717.24,429.31
T00468,C0061,P005,23-02-2024 05:08,2,858.62,429.31
T00483,C0194,P005,08-05-2024 22:54,3,1287.93,429.31
T00767,C0045,P005,29-02-2024 03:49,3,1287.93,429.31
T00855,C0107,P005,16-08-2024 19:51,3,1287.93,429.31
T00879,C0074,P005,20-01-2024 17:46,3,1287.93,429.31
T00185,C0108,P028,07-03-2024 03:54,4,942.32,235.58
T00229,C0038,P028,29-06-2024 11:39,3,706.74,235.58
T00305,C0127,P028,18-01-2024 15:08,4,942.32,235.58
T00332,C0145,P028,04-02-2024 07:44,4,942.32,235.58
T00393,C0147,P028,28-05-2024 10:52,3,706.74,235.58
T00520,C0052,P028,20-04-2024 08:12,1,235.58,235.58
T00527,C0110,P028,02-01-2024 19:11,4,942.32,235.58
T00582,C0177,P028,05-08-2024 22:39,2,471.16,235.58
T00736,C0195,P028,05-03-2024 10:46,4,942.32,235.58
T00756,C0028,P028,15-02-2024 04:29,3,706.74,235.58
T00851,C0059,P028,13-02-2024 06:45,3,706.74,235.58
T00915,C0163,P028,26-07-2024 15:47,3,706.74,235.58
T00196,C0104,P094,11-07-2024 17:39,2,894.68,447.34
T00370,C0143,P094,17-07-2024 08:52,3,1342.02,447.34
T00508,C0057,P094,18-12-2024 11:46,3,1342.02,447.34
T00707,C0170,P094,27-05-2024 15:48,3,1342.02,447.34
T00708,C0187,P094,12-02-2024 17:27,2,894.68,447.34
T00730,C0008,P094,22-01-2024 19:40,2,894.68,447.34
T00733,C0059,P094,06-02-2024 22:06,1,447.34,447.34
T00912,C0148,P094,02-10-2024 16:00,4,1789.36,447.34
T00918,C0103,P094,20-08-2024 02:24,2,894.68,447.34
T00966,C0154,P094,04-03-2024 05:11,2,894.68,447.34
T00974,C0143,P094,18-12-2024 17:13,3,1342.02,447.34
T00205,C0152,P079,09-04-2024 09:14,4,1669.48,417.37
T00274,C0196,P079,28-08-2024 19:56,1,417.37,417.37
T00294,C0123,P079,23-08-2024 23:45,3,1252.11,417.37
T00409,C0138,P079,18-12-2024 04:06,4,1669.48,417.37
T00427,C0113,P079,05-02-2024 19:46,4,1669.48,417.37
T00575,C0196,P079,15-12-2024 03:43,4,1669.48,417.37
T00617,C0048,P079,14-01-2024 03:22,3,1252.11,417.37
T00626,C0199,P079,17-08-2024 12:06,2,834.74,417.37
T00656,C0065,P079,13-09-2024 08:28,1,417.37,417.37
T00713,C0135,P079,22-01-2024 02:25,2,834.74,417.37
T00745,C0090,P079,22-06-2024 14:35,2,834.74,417.37
T00746,C0104,P079,19-07-2024 14:35,4,1669.48,417.37
T00766,C0138,P079,02-02-2024 02:54,1,417.37,417.37
T00823,C0095,P079,30-09-2024 10:45,3,1252.11,417.37
T00908,C0089,P079,12-02-2024 15:27,4,1669.48,417.37
T00964,C0047,P079,05-08-2024 13:12,1,417.37,417.37
T00214,C0056,P024,18-02-2024 05:49,2,677.32,338.66
T00249,C0075,P024,10-12-2024 21:53,3,1015.98,338.66
T00528,C0053,P024,28-08-2024 04:01,4,1354.64,338.66
T00817,C0108,P024,02-10-2024 22:07,2,677.32,338.66
T00847,C0004,P024,24-10-2024 16:28,1,338.66,338.66
T00219,C0019,P008,22-08-2024 23:44,1,146.85,146.85
T00385,C0072,P008,16-03-2024 16:23,2,293.7,146.85
T00611,C0084,P008,16-12-2024 14:32,2,293.7,146.85
T00660,C0057,P008,23-09-2024 16:46,3,440.55,146.85
T00701,C0175,P008,27-07-2024 05:05,2,293.7,146.85
T00757,C0022,P008,03-09-2024 03:11,2,293.7,146.85
T00781,C0182,P008,06-05-2024 19:24,1,146.85,146.85
T00934,C0154,P008,19-09-2024 14:18,2,293.7,146.85
T00963,C0199,P008,26-10-2024 00:01,2,293.7,146.85
T01000,C0004,P008,28-02-2024 10:16,2,293.7,146.85
T00238,C0031,P091,11-08-2024 00:11,2,445.9,222.95
T00257,C0051,P091,10-08-2024 00:39,1,222.95,222.95
T00260,C0059,P091,23-03-2024 08:29,4,891.8,222.95
T00384,C0073,P091,04-02-2024 15:35,4,891.8,222.95
T00646,C0036,P091,23-01-2024 12:53,3,668.85,222.95
T00793,C0054,P091,07-10-2024 17:48,3,668.85,222.95
T00798,C0015,P091,21-09-2024 01:39,3,668.85,222.95
T00241,C0109,P071,08-07-2024 16:06,3,382.08,127.36
T00441,C0133,P071,03-02-2024 08:15,4,509.44,127.36
T00559,C0134,P071,28-04-2024 14:16,1,127.36,127.36
T00591,C0161,P071,05-07-2024 10:29,3,382.08,127.36
T00675,C0002,P071,03-12-2024 01:41,2,254.72,127.36
T00777,C0049,P071,14-01-2024 04:59,2,254.72,127.36
T00890,C0176,P071,02-02-2024 14:46,4,509.44,127.36
T00980,C0147,P071,30-03-2024 09:01,1,127.36,127.36
T00244,C0158,P098,04-01-2024 14:19,1,299.93,299.93
T00302,C0051,P098,23-07-2024 12:30,1,299.93,299.93
T00412,C0126,P098,08-11-2024 14:50,2,599.86,299.93
T00543,C0127,P098,20-09-2024 08:12,3,899.79,299.93
T00654,C0054,P098,07-07-2024 12:28,4,1199.72,299.93
T00849,C0115,P098,31-01-2024 09:08,2,599.86,299.93
T00978,C0041,P098,15-12-2024 21:18,3,899.79,299.93
T00253,C0155,P026,11-11-2024 03:36,4,257.52,64.38
T00290,C0162,P026,29-01-2024 11:31,4,257.52,64.38
T00338,C0091,P026,28-05-2024 17:40,2,128.76,64.38
T00557,C0008,P026,11-03-2024 03:22,2,128.76,64.38
T00562,C0121,P026,06-07-2024 11:32,1,64.38,64.38
T00578,C0143,P026,30-03-2024 23:37,3,193.14,64.38
T00927,C0091,P026,22-04-2024 18:28,3,193.14,64.38
T00307,C0044,P045,30-05-2024 18:15,4,1927.12,481.78
T00502,C0181,P045,12-04-2024 14:44,1,481.78,481.78
T00598,C0149,P045,24-05-2024 09:32,2,963.56,481.78
T00621,C0099,P045,19-04-2024 05:04,2,963.56,481.78
T00625,C0124,P045,02-07-2024 09:34,2,963.56,481.78
T00663,C0054,P045,23-04-2024 11:07,3,1445.34,481.78
T00734,C0132,P045,29-09-2024 16:20,2,963.56,481.78
T00947,C0022,P045,11-08-2024 12:13,2,963.56,481.78
T00318,C0098,P046,09-01-2024 16:35,1,366.07,366.07
T00380,C0135,P046,04-01-2024 16:40,4,1464.28,366.07
T00464,C0188,P046,16-05-2024 11:23,2,732.14,366.07
T00500,C0145,P046,17-06-2024 14:12,3,1098.21,366.07
T00603,C0108,P046,15-05-2024 16:06,3,1098.21,366.07
T00769,C0011,P046,06-02-2024 14:46,4,1464.28,366.07
T00900,C0173,P046,01-09-2024 18:30,4,1464.28,366.07
T00943,C0133,P046,01-01-2024 10:21,1,366.07,366.07
T00379,C0004,P077,23-12-2024 14:13,4,1062.04,265.51
T00418,C0184,P077,03-01-2024 02:43,2,531.02,265.51
T00549,C0093,P077,16-09-2024 02:11,2,531.02,265.51
T00624,C0105,P077,03-08-2024 23:04,4,1062.04,265.51
T00778,C0175,P077,18-07-2024 11:21,4,1062.04,265.51
T00920,C0090,P077,26-04-2024 11:22,1,265.51,265.51
T00396,C0067,P037,14-04-2024 14:12,2,919.72,459.86
T00408,C0054,P037,15-08-2024 03:03,2,919.72,459.86
T00496,C0118,P037,24-10-2024 08:30,1,459.86,459.86
T00759,C0059,P037,04-06-2024 02:15,3,1379.58,459.86
T00922,C0018,P037,05-04-2024 13:05,4,1839.44,459.86
T00959,C0115,P037,29-09-2024 10:16,2,919.72,459.86
T00992,C0024,P037,21-04-2024 10:52,1,459.86,459.86
